line,p,logit,y,p_uncalibrated,p_platt,p_beta,p_isotonic
88,0.9999978542327881,,0,0.9999978542327881,0.7205013527033756,0.7610014835252789,0.7440476190476191
88,0.9997360110282898,,0,0.9997360110282898,0.7202887307610747,0.6213980617626527,0.6661408073122617
88,0.999999,,1,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
88,0.999999,,0,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
88,0.999999,,0,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
88,0.9999189376831055,,0,0.9999189376831055,0.7204372812951335,0.6588305188804914,0.6840019320403685
88,0.9999868869781494,,0,0.9999868869781494,0.72049244905751,0.712780717633449,0.7161674302999882
88,0.9999799728393555,,0,0.9999799728393555,0.7204868358002449,0.7006959427537948,0.7060861212968449
88,0.9988057613372803,,0,0.9988057613372803,0.7195325497927444,0.5713939843752482,0.5902148265636725
88,0.9701729416847229,,0,0.9701729416847229,0.6956598829175024,0.4603355824180064,0.5650356107133306
88,0.9997603297233582,,0,0.9997603297233582,0.7203084821971653,0.6245244187161688,0.6683280431965094
88,0.9998565912246704,,0,0.9998565912246704,0.7203866565920454,0.6409581853854144,0.6769858519049903
88,0.8233951926231384,,0,0.8233951926231384,0.5584814948305876,0.39574036504243126,0.4359617482542817
88,0.9999459981918335,,0,0.9999459981918335,0.7204592524129522,0.6712895470338174,0.6945447296887233
88,0.9999675750732422,,0,0.9999675750732422,0.7204767704765119,0.6865984487325151,0.7029511013819048
88,0.9998759031295776,,0,0.9998759031295776,0.7204023382660447,0.6455290597067138,0.6787227745189517
88,0.9993851184844971,,0,0.9993851184844971,0.7200036438941382,0.5936362691985597,0.6345813522863627
88,0.999998927116394,,0,0.999998927116394,0.7205022237028881,0.7779264336877836,0.7623824451410658
88,0.999999,,0,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
88,0.9999988079071045,,0,0.9999988079071045,0.7205021269252465,0.7754099784436669,0.7623824451410658
88,0.9974427223205566,,0,0.9974427223205566,0.7184223132431866,0.5455065955941819,0.589016193176148
88,0.8983575701713562,,0,0.8983575701713562,0.631161203301037,0.41656475994487324,0.501882391343053
88,0.9935380816459656,,0,0.9935380816459656,0.7152271202959043,0.5136028137173286,0.5855825184086414
88,0.9998995065689087,,1,0.9998995065689087,0.7204215040256583,0.652148552513146,0.6808456799360157
88,0.9961254000663757,,1,0.9961254000663757,0.7173467788181412,0.5312497226482087,0.5878577623340245
88,0.9977391958236694,,0,0.9977391958236694,0.7186640272002652,0.5497186811119632,0.5892769069451504
88,0.9999985694885254,,0,0.9999985694885254,0.720501933369902,0.7710076837021818,0.7623824451410658
88,0.9998254179954529,,0,0.9998254179954529,0.7203613421371844,0.6347008230987367,0.6741821157102315
88,0.9999457597732544,,0,0.9999457597732544,0.720459058839436,0.6711556743472241,0.6944518416037158
88,0.9999511241912842,,0,0.9999511241912842,0.7204634142237085,0.6743129161119615,0.6965418235163852
88,0.9999984502792358,,0,0.9999984502792358,0.7205018365921987,0.7690559292571731,0.7623824451410658
88,0.999999,,0,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
88,0.999999,,0,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
88,0.9993759989738464,,0,0.9993759989738464,0.7199962322710166,0.5931468781155963,0.6337611388297698
88,0.99998939037323,,0,0.99998939037323,0.720494481426748,0.7187154430650187,0.7306478517441153
88,0.9999984502792358,,0,0.9999984502792358,0.7205018365921987,0.7690559292571731,0.7623824451410658
88,0.965260922908783,,0,0.965260922908783,0.6914512691393943,0.4549766019323871,0.5607160647335383
88,0.998946487903595,,0,0.998946487903595,0.7196470235957851,0.5756208697609722,0.5951306932859228
88,0.9999983310699463,,0,0.9999983310699463,0.7205017398144752,0.7672385356252523,0.7595245594135749
88,0.9999923706054688,,0,0.9999923706054688,0.7204969009021426,0.7278032310061346,0.7404295051353875
88,0.9804689288139343,,0,0.9804689288139343,0.7043755526231088,0.4751596544365215,0.5740897271246566
88,0.9994136095046997,,0,0.9994136095046997,0.7200267983887457,0.595212058871082,0.6371438492291824
88,0.9999936819076538,,0,0.9999936819076538,0.7204979654672554,0.7329172634241445,0.7404295051353875
88,0.9830005168914795,,0,0.9830005168914795,0.7064962573158641,0.48000487670117487,0.5763159627319824
88,0.9966179728507996,,0,0.9966179728507996,0.7177492336719026,0.5359236963472913,0.5882909224842128
88,0.999758780002594,,0,0.999758780002594,0.7203072235526702,0.6243162401383251,0.6681886605176113
88,0.9999285936355591,,0,0.9999285936355591,0.7204451213306852,0.6627453469491521,0.6877638994831735
89,0.9999881982803345,,1,0.9999881982803345,0.7204935136330007,0.7157416897160136,0.7237524129611976
89,0.999994158744812,,1,0.999994158744812,0.7204983525812264,0.7350270971633646,0.7408265956008877
89,0.9999966621398926,,1,0.9999966621398926,0.7205003849241908,0.7497610356063619,0.7433993399339934
89,0.9999953508377075,,1,0.9999953508377075,0.7204993203647185,0.7411032766360647,0.7429791212164409
89,0.9999969005584717,,1,0.9999969005584717,0.7205005784801917,0.7516707268793116,0.743591719485689
89,0.999998927116394,,1,0.999998927116394,0.7205022237028881,0.7779264336877836,0.7623824451410658
89,0.9999765157699585,,1,0.9999765157699585,0.7204840291457391,0.6960771528488929,0.7053531015493982
89,0.9999973773956299,,1,0.9999973773956299,0.7205009655919478,0.7559396288155045,0.7440334925822711
89,0.999998927116394,,1,0.999998927116394,0.7205022237028881,0.7779264336877836,0.7623824451410658
89,0.999998927116394,,1,0.999998927116394,0.7205022237028881,0.7779264336877836,0.7623824451410658
89,0.9999966621398926,,1,0.9999966621398926,0.7205003849241908,0.7497610356063619,0.7433993399339934
89,0.9999985694885254,,1,0.9999985694885254,0.720501933369902,0.7710076837021818,0.7623824451410658
89,0.9999927282333374,,1,0.9999927282333374,0.7204971912383286,0.7291108996606224,0.7404295051353875
89,0.9999979734420776,,1,0.9999979734420776,0.7205014494811811,0.7624300375127344,0.7440476190476191
89,0.9999984502792358,,1,0.9999984502792358,0.7205018365921987,0.7690559292571731,0.7623824451410658
89,0.9999947547912598,,1,0.9999947547912598,0.7204988364732288,0.7379035239221657,0.7419028584086643
89,0.9999988079071045,,1,0.9999988079071045,0.7205021269252465,0.7754099784436669,0.7623824451410658
89,0.9999969005584717,,1,0.9999969005584717,0.7205005784801917,0.7516707268793116,0.743591719485689
89,0.9999599456787109,,1,0.9999599456787109,0.720470576320879,0.6803034199066856,0.6999786826616637
89,0.9999361038208008,,1,0.9999361038208008,0.7204512190430904,0.6661572041969418,0.6906898741609108
89,0.9999983310699463,,1,0.9999983310699463,0.7205017398144752,0.7672385356252523,0.7595245594135749
89,0.9999959468841553,,1,0.9999959468841553,0.7204998042556953,0.7447116083085551,0.7433993399339934
89,0.9999960660934448,,1,0.9999960660934448,0.7204999010338291,0.7454923355455497,0.7433993399339934
89,0.9999945163726807,,1,0.9999945163726807,0.7204986429164895,0.7367179961170013,0.7414723532855536
89,0.999998927116394,,1,0.999998927116394,0.7205022237028881,0.7779264336877836,0.7623824451410658
89,0.9999983310699463,,1,0.9999983310699463,0.7205017398144752,0.7672385356252523,0.7595245594135749
89,0.9999980926513672,,1,0.9999980926513672,0.7205015462589662,0.7639387860819508,0.7488675112733928
89,0.9999815225601196,,1,0.9999815225601196,0.7204880939501139,0.7030166124362742,0.7064147163560451
89,0.9999947547912598,,0,0.9999947547912598,0.7204988364732288,0.7379035239221657,0.7419028584086643
89,0.9999979734420776,,0,0.9999979734420776,0.7205014494811811,0.7624300375127344,0.7440476190476191
89,0.999996542930603,,0,0.999996542930603,0.7205002881461595,0.7488533596281185,0.7433993399339934
89,0.9999964237213135,,0,0.9999964237213135,0.7205001913681075,0.7479743825756738,0.7433993399339934
89,0.999919056892395,,0,0.999919056892395,0.7204373780865164,0.6588760700093694,0.6840483760828723
89,0.9999934434890747,,0,0.9999934434890747,0.7204977719101466,0.7319176482613059,0.7404295051353875
89,0.9999970197677612,,0,0.9999970197677612,0.7205006752581615,0.752677449222766,0.7437021627598346
89,0.9999959468841553,,0,0.9999959468841553,0.7204998042556953,0.7447116083085551,0.7433993399339934
89,0.9999934434890747,,0,0.9999934434890747,0.7204977719101466,0.7319176482613059,0.7404295051353875
89,0.999995231628418,,0,0.999995231628418,0.7204992235864615,0.7404338139558436,0.7427638686548856
89,0.9999951124191284,,0,0.9999951124191284,0.7204991268081841,0.7397798008673845,0.7425486160933302
89,0.9999945163726807,,0,0.9999945163726807,0.7204986429164895,0.7367179961170013,0.7414723532855536
89,0.9999940395355225,,0,0.9999940395355225,0.7204982558027645,0.7344849354826084,0.7406113430393324
89,0.999995231628418,,0,0.999995231628418,0.7204992235864615,0.7404338139558436,0.7427638686548856
89,0.9999986886978149,,0,0.9999986886978149,0.7205020301475844,0.7731161738678541,0.7623824451410658
89,0.9999834299087524,,0,0.9999834299087524,0.720489642437502,0.7061393523311934,0.7068191410442916
89,0.9999943971633911,,0,0.9999943971633911,0.7204985461380888,0.7361431904894701,0.7412571007239983
89,0.9999195337295532,,0,0.9999195337295532,0.720437765251842,0.6590589182809902,0.6842341522528873
89,0.9999974966049194,,0,0.9999974966049194,0.7205010623698355,0.7571195167027808,0.7440476190476191
89,0.9999275207519531,,0,0.9999275207519531,0.7204442502222683,0.66228617199013,0.6873459031006396
89,0.9999771118164062,,0,0.9999771118164062,0.7204845130529188,0.6968255469320263,0.7054794842644752
89,0.9985519051551819,,0,0.9985519051551819,0.7193259787670195,0.5648749442990835,0.5899915897437727
89,0.9998526573181152,,0,0.9998526573181152,0.7203834621109959,0.6401000740195195,0.6766320343354796
89,0.9999982118606567,,0,0.9999982118606567,0.720501643036731,0.765537648277076,0.7541960353434838
89,0.9999710321426392,,0,0.9999710321426392,0.7204795771756264,0.6899293311794628,0.7041903805706896
89,0.9999345541000366,,0,0.9999345541000366,0.7204499607916401,0.6654229042796694,0.6900861016083618
89,0.9999969005584717,,0,0.9999969005584717,0.7205005784801917,0.7516707268793116,0.743591719485689
89,0.9999979734420776,,0,0.9999979734420776,0.7205014494811811,0.7624300375127344,0.7440476190476191
89,0.999999,,0,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
89,0.9993682503700256,,0,0.9993682503700256,0.7199899347192511,0.5927364979349152,0.6330642254352791
89,0.9837546944618225,,0,0.9837546944618225,0.7071263079002187,0.4815873143677339,0.5769791736928161
89,0.9999827146530151,,0,0.9999827146530151,0.7204890617553467,0.7049303860108443,0.7066674817861991
89,0.9886274933815002,,0,0.9886274933815002,0.7111779369671728,0.4940010227123596,0.5812642303963714
89,0.9999986886978149,,0,0.9999986886978149,0.7205020301475844,0.7731161738678541,0.7623824451410658
89,0.9999918937683105,,0,0.9999918937683105,0.720496513786941,0.7261463109947073,0.7404295051353875
89,0.999994158744812,,0,0.999994158744812,0.7204983525812264,0.7350270971633646,0.7408265956008877
89,0.9999979734420776,,0,0.9999979734420776,0.7205014494811811,0.7624300375127344,0.7440476190476191
89,0.9999945163726807,,0,0.9999945163726807,0.7204986429164895,0.7367179961170013,0.7414723532855536
89,0.9999964237213135,,0,0.9999964237213135,0.7205001913681075,0.7479743825756738,0.7433993399339934
89,0.9999935626983643,,0,0.9999935626983643,0.7204978686887112,0.732413123979651,0.7404295051353875
89,0.9999978542327881,,0,0.9999978542327881,0.7205013527033756,0.7610014835252789,0.7440476190476191
89,0.9999957084655762,,0,0.9999957084655762,0.7204996106993662,0.743212391599448,0.7433993399339934
89,0.9999967813491821,,0,0.9999967813491821,0.7205004817022015,0.7506994159556502,0.7434812762115436
89,0.999999,,0,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
89,0.999999,,0,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
89,0.999969482421875,,0,0.999969482421875,0.7204783190022942,0.6883920036247589,0.703694206061965
89,0.9999985694885254,,0,0.9999985694885254,0.720501933369902,0.7710076837021818,0.7623824451410658
89,0.999998927116394,,0,0.999998927116394,0.7205022237028881,0.7779264336877836,0.7623824451410658
89,0.9999978542327881,,0,0.9999978542327881,0.7205013527033756,0.7610014835252789,0.7440476190476191
89,0.9999947547912598,,0,0.9999947547912598,0.7204988364732288,0.7379035239221657,0.7419028584086643
90,0.999998927116394,,1,0.999998927116394,0.7205022237028881,0.7779264336877836,0.7623824451410658
90,0.9999938011169434,,1,0.9999938011169434,0.7204980622457788,0.7334303845693078,0.7404295051353875
90,0.9999912977218628,,1,0.9999912977218628,0.7204960298924774,0.7241991829638968,0.7404295051353875
90,0.9999984502792358,,1,0.9999984502792358,0.7205018365921987,0.7690559292571731,0.7623824451410658
90,0.9999889135360718,,1,0.9999889135360718,0.7204940943094953,0.7174899863036794,0.7278896762309481
90,0.999962568283081,,1,0.999962568283081,0.720472705571353,0.6823280983239828,0.7010004515967466
90,0.999999,,1,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
90,0.9999971389770508,,1,0.9999971389770508,0.7205007720361106,0.7537223591504785,0.7438126060339801
90,0.999999,,1,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
90,0.9999840259552002,,1,0.9999840259552002,0.7204901263387339,0.707185035213242,0.7069455237593686
90,0.999999,,1,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
90,0.9999973773956299,,1,0.9999973773956299,0.7205009655919478,0.7559396288155045,0.7440334925822711
90,0.9999985694885254,,1,0.9999985694885254,0.720501933369902,0.7710076837021818,0.7623824451410658
90,0.9998873472213745,,1,0.9998873472213745,0.7204116308559533,0.6485719186242546,0.6797520619938918
90,0.9999969005584717,,1,0.9999969005584717,0.7205005784801917,0.7516707268793116,0.743591719485689
90,0.9999984502792358,,1,0.9999984502792358,0.7205018365921987,0.7690559292571731,0.7623824451410658
90,0.9999970197677612,,1,0.9999970197677612,0.7205006752581615,0.752677449222766,0.7437021627598346
90,0.9999960660934448,,1,0.9999960660934448,0.7204999010338291,0.7454923355455497,0.7433993399339934
90,0.9999972581863403,,1,0.9999972581863403,0.7205008688140394,0.7548085773242136,0.7439230493081256
90,0.9999891519546509,,1,0.9999891519546509,0.7204942878681628,0.7180963853767143,0.7292687639875317
90,0.999999,,1,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
90,0.9999940395355225,,1,0.9999940395355225,0.7204982558027645,0.7344849354826084,0.7406113430393324
90,0.9999982118606567,,1,0.9999982118606567,0.720501643036731,0.765537648277076,0.7541960353434838
90,0.9999986886978149,,1,0.9999986886978149,0.7205020301475844,0.7731161738678541,0.7623824451410658
90,0.9999979734420776,,1,0.9999979734420776,0.7205014494811811,0.7624300375127344,0.7440476190476191
90,0.999999,,1,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
90,0.9999899864196777,,1,0.9999899864196777,0.7204949653228525,0.7203222072735975,0.7340955711355741
90,0.9999986886978149,,1,0.9999986886978149,0.7205020301475844,0.7731161738678541,0.7623824451410658
90,0.9999836683273315,,1,0.9999836683273315,0.7204898359980562,0.7065533007066719,0.7068696941303223
90,0.9999880790710449,,1,0.9999880790710449,0.7204934168535133,0.7154600378934444,0.7230628690829058
90,0.9844444990158081,,0,0.9844444990158081,0.7077018860051387,0.48309977368187684,0.5775857761151453
90,0.9999936819076538,,1,0.9999936819076538,0.7204979654672554,0.7329172634241445,0.7404295051353875
90,0.9999436140060425,,1,0.9999436140060425,0.7204573166740985,0.6699754408018106,0.6936158488386479
90,0.9999867677688599,,1,0.9999867677688599,0.7204923522777968,0.7125255305347045,0.7154778864216964
90,0.9999986886978149,,1,0.9999986886978149,0.7205020301475844,0.7731161738678541,0.7623824451410658
90,0.9999980926513672,,1,0.9999980926513672,0.7205015462589662,0.7639387860819508,0.7488675112733928
90,0.9999897480010986,,1,0.9999897480010986,0.7204947717644722,0.7196689896357076,0.7327164833789905
90,0.9999980926513672,,1,0.9999980926513672,0.7205015462589662,0.7639387860819508,0.7488675112733928
90,0.9999741315841675,,1,0.9999741315841675,0.7204820935118921,0.6932530201599283,0.7048475706890901
90,0.999999,,1,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
90,0.9221768975257874,,1,0.9221768975257874,0.6532205467669193,0.4262825018249388,0.5228287037267029
90,0.9999872446060181,,1,0.9999872446060181,0.7204927393965264,0.7135595962296302,0.7182360619348634
90,0.9999634027481079,,1,0.9999634027481079,0.7204733830580585,0.683000645929064,0.701325559894273
90,0.9999983310699463,,1,0.9999983310699463,0.7205017398144752,0.7672385356252523,0.7595245594135749
90,0.9997807145118713,,1,0.9997807145118713,0.7203250378906841,0.6273907684824178,0.6701614615112466
90,0.9999850988388062,,1,0.9999850988388062,0.7204909973596594,0.7091635727175567,0.7071730126465072
90,0.9941930174827576,,1,0.9941930174827576,0.7157645796027109,0.5172974934442811,0.5861584578726138
90,0.9999978542327881,,1,0.9999978542327881,0.7205013527033756,0.7610014835252789,0.7440476190476191
90,0.9999986886978149,,1,0.9999986886978149,0.7205020301475844,0.7731161738678541,0.7623824451410658
90,0.9999847412109375,,1,0.9999847412109375,0.7204907070195354,0.7084895465384095,0.7070971830174609
90,0.9999986886978149,,1,0.9999986886978149,0.7205020301475844,0.7731161738678541,0.7623824451410658
90,0.999999,,1,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
90,0.9999940395355225,,1,0.9999940395355225,0.7204982558027645,0.7344849354826084,0.7406113430393324
90,0.999999,,1,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
90,0.9999963045120239,,1,0.9999963045120239,0.7205000945900353,0.7471222913505932,0.7433993399339934
90,0.9999880790710449,,1,0.9999880790710449,0.7204934168535133,0.7154600378934444,0.7230628690829058
90,0.999995231628418,,1,0.999995231628418,0.7204992235864615,0.7404338139558436,0.7427638686548856
90,0.9999984502792358,,1,0.9999984502792358,0.7205018365921987,0.7690559292571731,0.7623824451410658
90,0.9999977350234985,,1,0.9999977350234985,0.7205012559255495,0.7596447743444922,0.7440476190476191
90,0.999999,,1,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
90,0.999999,,1,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
90,0.9999978542327881,,1,0.9999978542327881,0.7205013527033756,0.7610014835252789,0.7440476190476191
90,0.9999945163726807,,1,0.9999945163726807,0.7204986429164895,0.7367179961170013,0.7414723532855536
90,0.9999779462814331,,1,0.9999779462814331,0.7204851905221094,0.6979048718935319,0.705656420065583
90,0.9999314546585083,,1,0.9999314546585083,0.7204474442783421,0.6640028059726643,0.6888785565032639
90,0.999999,,1,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
90,0.9999083280563354,,1,0.9999083280563354,0.7204286667799441,0.6550131630463357,0.6816390890312821
90,0.9999977350234985,,1,0.9999977350234985,0.7205012559255495,0.7596447743444922,0.7440476190476191
90,0.9999983310699463,,1,0.9999983310699463,0.7205017398144752,0.7672385356252523,0.7595245594135749
90,0.9999171495437622,,1,0.9999171495437622,0.7204358294219326,0.6581548317789854,0.683305271402812
90,0.9999982118606567,,1,0.9999982118606567,0.720501643036731,0.765537648277076,0.7541960353434838
90,0.9999961853027344,,1,0.9999961853027344,0.7204999978119425,0.7462954412329236,0.7433993399339934
90,0.9999967813491821,,1,0.9999967813491821,0.7205004817022015,0.7506994159556502,0.7434812762115436
90,0.9999971389770508,,1,0.9999971389770508,0.7205007720361106,0.7537223591504785,0.7438126060339801
90,0.9999966621398926,,1,0.9999966621398926,0.7205003849241908,0.7497610356063619,0.7433993399339934
90,0.9999974966049194,,1,0.9999974966049194,0.7205010623698355,0.7571195167027808,0.7440476190476191
90,0.999999,,1,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
90,0.9999963045120239,,1,0.9999963045120239,0.7205000945900353,0.7471222913505932,0.7433993399339934
90,0.9998500347137451,,1,0.9998500347137451,0.720381332444557,0.6395401506713613,0.6763961559558058
90,0.9999446868896484,,1,0.9999446868896484,0.720458187757598,0.670560103223684,0.6940338452211818
90,0.9999964237213135,,1,0.9999964237213135,0.7205001913681075,0.7479743825756738,0.7433993399339934
90,0.9999794960021973,,1,0.9999794960021973,0.7204864486765109,0.7000159700809345,0.7059850151247833
90,0.9999566078186035,,1,0.9999566078186035,0.7204678663513737,0.6779014589119665,0.6986782494715583
91,0.9999974966049194,,1,0.9999974966049194,0.7205010623698355,0.7571195167027808,0.7440476190476191
91,0.999998927116394,,1,0.999998927116394,0.7205022237028881,0.7779264336877836,0.7623824451410658
91,0.9999954700469971,,1,0.9999954700469971,0.7204994171429548,0.7417889611352564,0.7431943737779962
91,0.9999514818191528,,1,0.9999514818191528,0.7204637045811836,0.6745349724485149,0.6966811556438964
91,0.9999879598617554,,1,0.9999879598617554,0.7204933200740054,0.7151810230769748,0.7223733252046141
91,0.999998927116394,,1,0.999998927116394,0.7205022237028881,0.7779264336877836,0.7623824451410658
91,0.9999983310699463,,1,0.9999983310699463,0.7205017398144752,0.7672385356252523,0.7595245594135749
91,0.9999973773956299,,1,0.9999973773956299,0.7205009655919478,0.7559396288155045,0.7440334925822711
91,0.9999978542327881,,1,0.9999978542327881,0.7205013527033756,0.7610014835252789,0.7440476190476191
91,0.9999959468841553,,1,0.9999959468841553,0.7204998042556953,0.7447116083085551,0.7433993399339934
91,0.999620795249939,,1,0.999620795249939,0.7201951418963213,0.6095932720064304,0.6557782412234112
91,0.9999984502792358,,1,0.9999984502792358,0.7205018365921987,0.7690559292571731,0.7623824451410658
91,0.9999929666519165,,1,0.9999929666519165,0.7204973847956834,0.7300165862699844,0.7404295051353875
91,0.9999966621398926,,1,0.9999966621398926,0.7205003849241908,0.7497610356063619,0.7433993399339934
91,0.9999905824661255,,1,0.9999905824661255,0.7204954492184442,0.7220214488877243,0.7375432905270329
91,0.9999977350234985,,1,0.9999977350234985,0.7205012559255495,0.7596447743444922,0.7440476190476191
91,0.999999,,1,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
91,0.999997615814209,,1,0.999997615814209,0.7205011591477025,0.7583528132979096,0.7440476190476191
91,0.9999943971633911,,1,0.9999943971633911,0.7204985461380888,0.7361431904894701,0.7412571007239983
91,0.9999988079071045,,1,0.9999988079071045,0.7205021269252465,0.7754099784436669,0.7623824451410658
91,0.9999980926513672,,1,0.9999980926513672,0.7205015462589662,0.7639387860819508,0.7488675112733928
91,0.9999523162841797,,1,0.9999523162841797,0.7204643820812404,0.6750592235100256,0.6970062639414228
92,0.9999879598617554,,1,0.9999879598617554,0.7204933200740054,0.7151810230769748,0.7223733252046141
92,0.9999974966049194,,1,0.9999974966049194,0.7205010623698355,0.7571195167027808,0.7440476190476191
92,0.999997615814209,,1,0.999997615814209,0.7205011591477025,0.7583528132979096,0.7440476190476191
92,0.9999985694885254,,1,0.9999985694885254,0.720501933369902,0.7710076837021818,0.7623824451410658
92,0.9999955892562866,,1,0.9999955892562866,0.7204995139211707,0.7424916998101222,0.7433993399339934
92,0.9999967813491821,,1,0.9999967813491821,0.7205004817022015,0.7506994159556502,0.7434812762115436
92,0.999999,,1,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
92,0.9999936819076538,,1,0.9999936819076538,0.7204979654672554,0.7329172634241445,0.7404295051353875
92,0.9937909245491028,,1,0.9937909245491028,0.7154346829771446,0.5149832208071435,0.5858048641682129
92,0.9999815225601196,,1,0.9999815225601196,0.7204880939501139,0.7030166124362742,0.7064147163560451
92,0.999999,,1,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
92,0.9999988079071045,,1,0.9999988079071045,0.7205021269252465,0.7754099784436669,0.7623824451410658
92,0.999998927116394,,1,0.999998927116394,0.7205022237028881,0.7779264336877836,0.7623824451410658
92,0.9999525547027588,,1,0.9999525547027588,0.7204645756525007,0.6752106137177486,0.6970991520264304
92,0.999815046787262,,1,0.999815046787262,0.7203529198088597,0.6328561711696434,0.673249323936067
92,0.9999986886978149,,1,0.9999986886978149,0.7205020301475844,0.7731161738678541,0.7623824451410658
92,0.9999955892562866,,1,0.9999955892562866,0.7204995139211707,0.7424916998101222,0.7433993399339934
92,0.9999899864196777,,1,0.9999899864196777,0.7204949653228525,0.7203222072735975,0.7340955711355741
92,0.9999959468841553,,1,0.9999959468841553,0.7204998042556953,0.7447116083085551,0.7433993399339934
92,0.9999946355819702,,1,0.9999946355819702,0.7204987396948693,0.7373046037030404,0.741687605847109
92,0.999999,,1,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
92,0.9999754428863525,,1,0.9999754428863525,0.7204831581115231,0.6947742243341019,0.7051256126622596
92,0.999999,,1,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
92,0.9999940395355225,,1,0.9999940395355225,0.7204982558027645,0.7344849354826084,0.7406113430393324
92,0.9999985694885254,,1,0.9999985694885254,0.720501933369902,0.7710076837021818,0.7623824451410658
92,0.9999939203262329,,1,0.9999939203262329,0.7204981590242818,0.7339528234341333,0.7404295051353875
92,0.9999933242797852,,1,0.9999933242797852,0.7204976751315617,0.7314305350628095,0.7404295051353875
92,0.9999983310699463,,1,0.9999983310699463,0.7205017398144752,0.7672385356252523,0.7595245594135749
92,0.9999734163284302,,1,0.9999734163284302,0.7204815128201384,0.6924537739083709,0.7046959114309977
92,0.9996873140335083,,1,0.9996873140335083,0.7202491769138918,0.6158971307135063,0.6617609746715007
92,0.9999855756759644,,1,0.9999855756759644,0.7204913844795374,0.7100863883870498,0.7085824476387788
92,0.9999948740005493,,1,0.9999948740005493,0.7204989332515678,0.7385153017422734,0.7421181109702196
92,0.9999938011169434,,1,0.9999938011169434,0.7204980622457788,0.7334303845693078,0.7404295051353875
92,0.999988317489624,,1,0.999988317489624,0.720493610412468,0.7160260302623467,0.7244419568394893
92,0.9999986886978149,,1,0.9999986886978149,0.7205020301475844,0.7731161738678541,0.7623824451410658
92,0.999999,,1,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
92,0.999998927116394,,1,0.999998927116394,0.7205022237028881,0.7779264336877836,0.7623824451410658
92,0.9999949932098389,,1,0.9999949932098389,0.7204990300298862,0.7391405195861244,0.7423333635317749
92,0.999999,,1,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
92,0.9999969005584717,,1,0.9999969005584717,0.7205005784801917,0.7516707268793116,0.743591719485689
92,0.9999983310699463,,1,0.9999983310699463,0.7205017398144752,0.7672385356252523,0.7595245594135749
92,0.9999904632568359,,1,0.9999904632568359,0.7204953524393668,0.7216736734373587,0.7368537466487411
92,0.999999,,1,0.999999,0.720502282871954,0.7795954369439173,0.7623824451410658
92,0.9999988079071045,,1,0.9999988079071045,0.7205021269252465,0.7754099784436669,0.7623824451410658
92,0.9999984502792358,,1,0.9999984502792358,0.7205018365921987,0.7690559292571731,0.7623824451410658
92,0.9999985694885254,,1,0.9999985694885254,0.720501933369902,0.7710076837021818,0.7623824451410658
92,0.9999954700469971,,1,0.9999954700469971,0.7204994171429548,0.7417889611352564,0.7431943737779962
92,0.9999970197677612,,1,0.9999970197677612,0.7205006752581615,0.752677449222766,0.7437021627598346
92,0.9999923706054688,,1,0.9999923706054688,0.7204969009021426,0.7278032310061346,0.7404295051353875
92,0.9999986886978149,,1,0.9999986886978149,0.7205020301475844,0.7731161738678541,0.7623824451410658
92,0.9999985694885254,,1,0.9999985694885254,0.720501933369902,0.7710076837021818,0.7623824451410658
92,0.9999573230743408,,1,0.9999573230743408,0.7204684470604782,0.6784010065130349,0.698956913726581
93,0.9999947547912598,,1,0.9999947547912598,0.7204988364732288,0.7379035239221657,0.7419028584086643
93,0.9999971389770508,,1,0.9999971389770508,0.7205007720361106,0.7537223591504785,0.7438126060339801
93,0.9999730587005615,,1,0.9999730587005615,0.7204812224739845,0.6920617570878281,0.7046200818019515
93,0.9999971389770508,,1,0.9999971389770508,0.7205007720361106,0.7537223591504785,0.7438126060339801
